Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,Total_Duration,Avg_Time_Per_Page
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.5888122473089769,-0.45768299649364935,1.171472500128347,-0.31717784430961626,-0.3088213656157659,0.9612698010340449,-0.20795192721996142,-0.06136353531771945,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5842807048683311,0.015653304916751445
-0.09488245843843363,-0.15737005968875642,-0.39647790101721353,-0.24493050612963665,-0.19632879700342828,0.24746078432326832,-0.2858133454256843,-0.5506821410239723,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,2.4370813423954845,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.07008095359966328,-0.042253522486938054
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,0.3550439443011479,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.6003640762589318,0.015567071421438485
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.42118078959599103,-0.44930146822638756,-0.45768299649364935,-0.7280749655064747,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,-0.8941784945554541,-0.01728851482395788,1.8163598707074318,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.521137704141172,0.030014588407511804
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6076250380931426,-0.45768299649364935,1.171472500128347,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,-0.20795192721996142,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5927954308986492,0.01630613458621121
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.26378439478119714,0.9335431700709266,-0.45768299649364935,-0.6805862850391334,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,0.9567299999306743,0.3550439443011479,-0.01728851482395788,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,0.10474196319166107,-0.04627240500075782
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5336067858922724,-0.5531898795567253,-0.45768299649364935,-0.7148836768091194,-0.31717784430961626,4.71859801389624,-0.1360782821758221,-0.20795192721996142,0.7714514239200152,-0.7626290315351482,1.8163598707074318,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5681579134419282,0.023789001308045708
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,0.9612698010340449,0.3743890363553565,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.6003640762589318,0.016886427625731008
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.5694768790030287,-0.45768299649364935,-0.20042290315148586,-0.31717784430961626,-0.3088213656157659,0.9612698010340449,-0.20795192721996142,-0.8941784945554541,0.23115832407977221,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5755294586705043,0.01632403418072234
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6165088559634432,-0.45768299649364935,1.171472500128347,-0.31717784430961626,3.713114137993839,-0.1360782821758221,0.9567299999306743,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5968162737462993,0.016614415263456105
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,-0.20795192721996142,0.3550439443011479,-0.7626290315351482,1.8163598707074318,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.6003640762589318,0.015567071421438485
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6010623836700413,-0.5428254253921272,-0.45768299649364935,-0.06323335664997329,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,2.4370813423954845,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5634669301275538,0.01825337454117535
0.5072280472465313,-0.09174878468624324,-0.39647790101721353,-0.24493050612963665,0.006037996329878177,-0.030989775123083593,-0.3987562536812262,-0.6903855280714546,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,-0.20795192721996142,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.16640813169134655,-0.037849139153442964
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6235475829292975,-0.5846316271347178,0.5735349511628588,1.171472500128347,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5823885435282604,0.0183087500848704
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6235475829292975,-0.5914251349178887,-0.45768299649364935,0.14255095281308014,-0.31717784430961626,0.6966625102866353,-0.1360782821758221,2.12141192708131,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5854633057058753,0.018559279670517057
-0.39593771128091604,-0.4232493635782495,0.3908586297513874,-0.24493050612963665,0.2983455867002097,0.2027620538108872,0.4390282650282305,0.15945111269831905,2.600782488527669,1.7021463861890365,0.9612698010340449,-0.20795192721996142,-0.8941784945554541,-0.7626290315351482,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.21064951167837437,-0.03865979095546275
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6060573055277955,-0.45768299649364935,1.171472500128347,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,1.1878589035388825,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5920858703961226,0.016251732113756235
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.583586472091153,-0.45768299649364935,0.485524808777646,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.20795192721996142,1.1878589035388825,0.4796051629835023,1.8163598707074318,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5819155031932428,0.016828543788599493
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5336067858922724,-0.5148675279767697,-0.45768299649364935,-0.3719098208445533,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,-0.20795192721996142,-0.8941784945554541,-0.7626290315351482,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.550813101165831,0.022173058073744815
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,-0.5283674472720621,0.3672913616315571,0.7599038812022403,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,-0.06136353531771945,-0.7626290315351482,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5569232054852586,0.026750752184561643
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.4255067717519823,-0.1630493030558925,-0.29841541578842107,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,-0.20795192721996142,-0.8941784945554541,-0.7626290315351482,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5103681525218204,0.03143892204696746
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.45574198151500367,0.46587610325707884,-0.14038517437793877,-0.46754676164792686,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,-0.20795192721996142,1.6042663831577497,-0.7626290315351482,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.10692556625718298,-0.04638739252884949
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5336067858922724,-0.42158744033861445,0.057925977334604695,0.27116614622748847,-0.31717784430961626,-0.3088213656157659,0.9612698010340449,-0.20795192721996142,-0.8941784945554541,-0.01728851482395788,1.8163598707074318,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5085942512655042,0.01823970533573818
-0.09488245843843363,-0.3553652859894428,-0.39647790101721353,-0.24493050612963665,-0.6010623836700413,-0.4686194172990289,-0.45768299649364935,-0.29841541578842107,-0.31717784430961626,3.713114137993839,-0.1360782821758221,-0.20795192721996142,2.020673862776617,-0.01728851482395788,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.4837942579734487,0.2766717450070066
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5560919851515287,-0.5914251349178887,0.13158441100622334,0.5835173214145811,-0.31717784430961626,2.7076302620914374,-0.1360782821758221,-0.20795192721996142,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5854633057058753,0.02351314261343989
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5111215866330161,-0.3724651532910705,-0.45768299649364935,-0.42907213360171953,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,1.5390709635059923,-0.8941784945554541,0.4796051629835023,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.48636135551967374,0.017853552645663826
-0.39593771128091604,-0.40627834418104786,-0.39647790101721353,-0.24493050612963665,0.320830785959466,1.5100649438354252,-0.45768299649364935,-0.8494349449927298,-0.31717784430961626,-0.3088213656157659,-0.1360782821758221,-0.20795192721996142,2.020673862776617,-0.01728851482395788,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,0.38872086654934046,0.013833542568842897
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.6128508133109665,-0.45768299649364935,0.485524808777646,-0.31717784430961626,2.7076302620914374,-1.2334263653856892,-0.7902928907952793,-0.06136353531771945,-0.5141821926314181,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5951606325737374,0.017874934086418763
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3762103910774785,-0.4622613907665907,-0.45768299649364935,-0.7491810480006742,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,0.3550439443011479,-0.01728851482395788,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5270034042953912,0.036408428953419024
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6065798830495779,-0.45768299649364935,0.14255095281308014,-0.31717784430961626,1.7021463861890365,0.9612698010340449,-0.20795192721996142,-0.47777101493658675,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5923223905636315,0.016269866271241225
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6235475829292975,-0.5783606968733292,-0.45768299649364935,0.14255095281308014,-0.31717784430961626,-0.3088213656157659,2.058617884243912,-0.7902928907952793,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5795503015181543,0.018077492005811952
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.21881399626268455,-0.2991736558610913,-0.3951849396849022,-0.761652832438423,-0.31717784430961626,0.6966625102866353,-0.1360782821758221,1.5390709635059923,-0.8941784945554541,-0.01728851482395788,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.4531894020265597,0.0556386982775328
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.508126277945777,-0.10412256024346929,0.28953974234691376,-0.31717784430961626,-0.3088213656157659,-1.2334263653856892,-0.7902928907952793,-0.8941784945554541,-0.5141821926314181,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5477619910049671,0.03587772490747311
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.5825413170475883,0.9172742739231476,1.8574201914790478,-0.31717784430961626,0.6966625102866353,0.9612698010340449,-0.20795192721996142,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.5814424628582251,0.016791172706534515
-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.46615118811450357,-0.20585002011354003,-0.45768299649364935,-0.8115399290325561,-0.31717784430961626,-0.3088213656157659,0.9612698010340449,-0.20795192721996142,-0.8941784945554541,-0.265735353727688,-0.5505516919455627,0,-0.4035819998870611,8.124707352589224,-0.19054821777711092,-0.1546489346054118,-0.4277391259377687,-0.6125317802350366,-0.5667981828002963,-0.21587139311442882,-0.19417541095746804,-0.08331631784906546,0.4106210058721585,-0.4109508421201578,0.013757656498818044
